team_api_id,buildUpPlaySpeed,buildUpPlayDribbling,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,team_long_name,team_short_name,date,away_team_goal
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2009-10-31 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2009-10-16 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2008-10-03 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2008-09-19 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2008-08-29 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2009-05-30 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2015-03-20 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2015-04-11 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2015-04-25 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2014-08-09 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2014-08-23 00:00:00,3
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2014-09-13 00:00:00,3
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2015-09-18 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2014-03-30 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-11-03 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-12-04 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-11-06 00:00:00,5
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-10-15 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-10-01 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-09-24 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-09-18 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-08-28 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-10-18 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-05-20 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-05-10 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-04-30 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-04-01 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-08-13 00:00:00,3
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-03-11 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-03-08 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-11-27 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-11-06 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-10-22 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2009-09-19 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2009-08-29 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2009-08-22 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-05-11 00:00:00,4
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-05-08 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-04-27 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-04-20 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-04-03 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2010-03-20 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2009-08-09 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-11-18 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-05-25 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-12-11 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-03-03 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-09-28 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-07-21 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-10-21 00:00:00,3
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-09-30 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-03-04 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-06-02 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-05-26 00:00:00,3
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-05-12 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-04-28 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-04-13 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-03-30 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2013-03-09 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-09-14 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-11-30 00:00:00,3
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-05-06 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-11-18 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-03-25 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-04-01 00:00:00,0
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-04-22 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-08-12 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-04-14 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-08-21 00:00:00,2
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-09-10 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2011-09-18 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-08-18 00:00:00,1
8025,50.666666666666664,54.0,47.0,52.166666666666664,38.666666666666664,63.5,40.666666666666664,43.833333333333336,43.0,Śląsk Wrocław,SLA,2012-11-05 00:00:00,3
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-09-21 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-03-03 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-09-10 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-05-13 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-05-01 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-04-15 00:00:00,3
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-03-31 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-08-20 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-03-17 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-11-05 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-02-18 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-02-04 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-01-14 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-12-17 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-12-10 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-11-26 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-10-22 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-08-06 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-11-07 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2011-10-01 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-05-17 00:00:00,3
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-11-10 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-03-08 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-04-05 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-04-23 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-05-04 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2013-09-14 00:00:00,3
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2013-09-24 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2012-11-24 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-10-18 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-11-01 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2015-01-07 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-12-03 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-12-13 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-12-21 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2014-08-16 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2015-01-18 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2015-01-31 00:00:00,0
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2015-02-14 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2015-02-28 00:00:00,2
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2015-03-14 00:00:00,1
4087,52.0,43.0,50.6,51.6,58.2,58.4,46.6,53.2,53.0,Évian Thonon Gaillard FC,ETG,2015-04-04 00:00:00,2
